human_id,ST,host_source_raw,collection_year,country
SAMN48972532,ST391,Homo sapiens,2021,Tanzania
SAMN48972533,ST1741,Homo sapiens,2021,Tanzania
SAMN48972534,ST1741,Homo sapiens,2021,Tanzania
SAMN48972535,ST1741,Homo sapiens,2021,Tanzania
SAMN48972536,ST1741,Homo sapiens,2021,Tanzania
SAMN48972538,ST1741,Homo sapiens,2021,Tanzania
SAMN48972539,ST1741,Homo sapiens,2021,Tanzania
SAMN48972540,ST1741,Homo sapiens,2021,Tanzania
SAMN48972543,ST1741,Homo sapiens,2021,Tanzania
SAMN48972544,ST9284,Homo sapiens,2021,Tanzania
SAMN48972545,ST1741,Homo sapiens,2021,Tanzania
SAMN48972546,ST1741,Homo sapiens,2021,Tanzania
SAMN48972547,ST1741,Homo sapiens,2021,Tanzania
SAMN48972548,ST1741,Homo sapiens,2021,Tanzania
SAMN48972549,ST1741,Homo sapiens,2021,Tanzania
SAMN48972550,ST1741,Homo sapiens,2021,Tanzania
SAMN48972551,ST1741,Homo sapiens,2021,Tanzania
SAMN48972552,ST1741,Homo sapiens,2021,Tanzania
SAMN48972553,ST1741,Homo sapiens,2021,Tanzania
SAMN48972554,ST1741,Homo sapiens,2021,Tanzania
SAMN48972556,ST1741,Homo sapiens,2021,Tanzania
SAMN48972557,ST1741,Homo sapiens,2021,Tanzania
SAMN48972558,ST1741,Homo sapiens,2021,Tanzania
SAMN48972559,ST1741,Homo sapiens,2021,Tanzania
SAMN48972560,ST1741,Homo sapiens,2021,Tanzania
SAMN48972562,ST1741,Homo sapiens,2021,Tanzania
SAMN48972563,ST9284,Homo sapiens,2021,Tanzania
SAMN48972565,ST1741,Homo sapiens,2021,Tanzania
SAMN48972566,ST1741,Homo sapiens,2021,Tanzania
SAMN48972567,ST1741,Homo sapiens,2021,Tanzania
SAMN48972568,ST1741,Homo sapiens,2021,Tanzania
SAMN48972569,ST1741,Homo sapiens,2021,Tanzania
SAMN48972571,ST1741,Homo sapiens,2021,Tanzania
SAMN48972572,ST1741,Homo sapiens,2021,Tanzania
SAMN48972574,ST1741,Homo sapiens,2021,Tanzania
SAMN48972575,ST1741,Homo sapiens,2021,Tanzania
SAMN48972576,ST1741,Homo sapiens,2021,Tanzania
SAMN48972577,ST307,Homo sapiens,2021,Tanzania
SAMN48972578,ST1741,Homo sapiens,2021,Tanzania
SAMN48972579,ST1741,Homo sapiens,2021,Tanzania
SAMN48972580,ST1741,Homo sapiens,2021,Tanzania
SAMN48972581,ST1741,Homo sapiens,2021,Tanzania
SAMN48972583,ST1741,Homo sapiens,2021,Tanzania
SAMN48972586,ST1741,Homo sapiens,2021,Tanzania
SAMN48972587,ST1741,Homo sapiens,2021,Tanzania
SAMN48972588,ST1741,Homo sapiens,2021,Tanzania
SAMN48972590,ST1741,Homo sapiens,2021,Tanzania
SAMN48972593,ST1741,Homo sapiens,2021,Tanzania
SAMN48972594,ST1741,Homo sapiens,2021,Tanzania
SAMN48972597,ST1741,Homo sapiens,2021,Tanzania
SAMN48972598,ST1741,Homo sapiens,2021,Tanzania
SAMN48972599,ST1741,Homo sapiens,2021,Tanzania
SAMN48972603,ST307,Homo sapiens,2021,Tanzania
SAMN49007969,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007972,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007973,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007974,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007975,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007976,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007977,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007978,ST48,Homo sapiens,2022,Germany: Berlin
SAMN49007979,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007980,ST48,Homo sapiens,2019,Germany: Berlin
SAMN49007981,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007982,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007983,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007984,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007985,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007986,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007987,ST48,Homo sapiens,2021,Germany: Berlin
SAMN49007988,ST48,Homo sapiens,2020,Germany: Berlin
SAMN49007989,ST48,Homo sapiens,2022,Germany: Berlin
SAMN49007990,ST48,Homo sapiens,2022,Germany: Berlin
SAMN50489315,ST147,Homo sapiens,2024,India: Bhopal
SAMN50489316,ST90,Homo sapiens,2024,India: Bhopal
SAMN50489317,ST147,Homo sapiens,2024,India: Bhopal
SAMN50489318,ST2096,Homo sapiens,2024,India: Bhopal
SAMN50489320,ST147,Homo sapiens,2024,India: Bhopal
SAMN52044481,ST11,Homo sapiens,2021,China:Zhangjiakou
SAMN52044483,ST11,Homo sapiens,2021,China:Zhangjiakou
SAMN52044484,ST11,Homo sapiens,2021,China:Zhangjiakou
SAMN52044485,ST11,Homo sapiens,2021,China:Zhangjiakou
SAMN52044486,ST20,Homo sapiens,2022,China:Zhangjiakou
SAMN52044487,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044488,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044489,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044490,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044491,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044492,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044493,ST15,Homo sapiens,2021,China:Zhangjiakou
SAMN52044494,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044495,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044496,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044497,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044498,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044499,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044500,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044501,ST307,Homo sapiens,2022,China:Zhangjiakou
SAMN52044502,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044503,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044504,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044505,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044507,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044508,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044510,ST1537,Homo sapiens,2022,China:Zhangjiakou
SAMN52044511,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044512,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044513,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044514,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044515,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044516,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044517,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52044518,ST15,Homo sapiens,2022,China:Zhangjiakou
SAMN52044519,ST11,Homo sapiens,2022,China:Zhangjiakou
SAMN52080794,ST147,Homo sapiens,2025,USA
SAMN52080795,ST147,Homo sapiens,2025,USA
SAMN52080796,ST1623,Homo sapiens,2025,USA
SAMN52080798,ST147,Homo sapiens,2025,USA
SAMN52080799,ST147,Homo sapiens,2025,USA
SAMN52401264,ST307,Homo sapiens,2025,USA
SAMN52401268,ST2097,Homo sapiens,2025,USA
SAMN52441299,ST147,Homo sapiens,2024,USA
SAMN52441300,ST15,Homo sapiens,2025,USA
SAMN52441301,ST348,Homo sapiens,2025,USA
SAMN52441370,ST147,Homo sapiens,2025,USA
SAMN52441371,ST147,Homo sapiens,2025,USA
SAMN52441372,ST147,Homo sapiens,2025,USA
SAMN52441373,ST7518,Homo sapiens,2025,USA
SAMN52447486,ST307,Homo sapiens,2025,USA
SAMN52456162,ST16,Homo sapiens,2025,USA
SAMN52456163,ST307,Homo sapiens,2025,USA
SAMN52463255,ST307,Homo sapiens,2025,USA: California
SAMN52463256,ST512,Homo sapiens,2025,USA: California
SAMN52463258,ST307,Homo sapiens,2025,USA: California
SAMN52463262,ST258,Homo sapiens,2025,USA: California
SAMN52463266,ST258,Homo sapiens,2025,USA: California
SAMN52480691,ST258,Homo sapiens,2025,USA
SAMN52480692,ST258,Homo sapiens,2025,USA
SAMN52480694,ST307,Homo sapiens,2025,USA
SAMN52623253,ST188,Homo sapiens,2025,USA
SAMN52623254,ST709,Homo sapiens,2025,USA
SAMN52623255,ST13,Homo sapiens,2025,USA
SAMN52624767,ST15,Homo sapiens,2025,USA
SAMN52624768,ST4843,Homo sapiens,2025,USA
SAMN52624774,ST6260,Homo sapiens,2025,USA
SAMN52624776,ST37,Homo sapiens,2025,USA
SAMN52624777,ST45,Homo sapiens,2025,USA
SAMN52624778,ST405,Homo sapiens,2025,USA
SAMN52659599,ST383,Homo sapiens,2025,USA
SAMN52661517,ST405,Homo sapiens,2025,USA
SAMN52661581,ST45,Homo sapiens,2024,"USA: Pennsylvania, Pittsburgh"
SAMN52661582,ST147,Homo sapiens,2024,"USA: Pennsylvania, Pittsburgh"
SAMN52661583,ST147,Homo sapiens,2024,"USA: Pennsylvania, Pittsburgh"
SAMN52661943,ST307,Homo sapiens,2025,USA
SAMN52734395,ST16,Homo sapiens,2025,USA
SAMN52734937,ST258,Homo sapiens,2025,USA
SAMN52734938,ST5072,Homo sapiens,2025,USA
SAMN52734939,ST408,Homo sapiens,2025,USA
SAMN52748321,ST16,Homo sapiens,2025,USA
SAMN52748583,ST147,Homo sapiens,2025,USA
SAMN52748585,ST20,Homo sapiens,2025,USA
SAMN52748590,ST307,Homo sapiens,2025,USA
SAMN52748860,ST219,Homo sapiens,2025,USA
SAMN52754996,ST45,Homo sapiens,2025,USA
SAMN52818148,ST147,Homo sapiens,2025,USA
SAMN52818394,ST33,Homo sapiens,2025,USA
SAMN52818463,ST45,Homo sapiens,2025,USA
SAMN52818471,ST983,Homo sapiens,2019,USA
SAMN52818472,ST983,Homo sapiens,2019,USA
SAMN52818473,ST983,Homo sapiens,2019,USA
SAMN52818474,ST983,Homo sapiens,2019,USA
SAMN52818477,ST37,Homo sapiens,2019,USA
SAMN52818478,ST983,Homo sapiens,2019,USA
SAMN52818479,ST983,Homo sapiens,2019,USA
SAMN52818481,ST15,Homo sapiens,2019,USA
SAMN52818482,ST983,Homo sapiens,2019,USA
SAMN52818483,ST54,Homo sapiens,2019,USA
SAMN52818484,ST54,Homo sapiens,2019,USA
SAMN52818485,ST983,Homo sapiens,2019,USA
SAMN52818486,ST54,Homo sapiens,2019,USA
SAMN52818487,ST54,Homo sapiens,2019,USA
SAMN52818490,ST43,Homo sapiens,2019,USA
SAMN52818491,ST43,Homo sapiens,2019,USA
SAMN52818509,ST54,Homo sapiens,2019,USA
SAMN52818510,ST147,Homo sapiens,2019,USA
SAMN52818511,ST983,Homo sapiens,2019,USA
SAMN52818513,ST258,Homo sapiens,2019,USA
SAMN52818514,ST17,Homo sapiens,2019,USA
SAMN52818518,ST437,Homo sapiens,2019,USA
SAMN52818519,ST983,Homo sapiens,2019,USA
SAMN52819295,ST31,Homo sapiens,2025,USA
SAMN52819299,ST14,Homo sapiens,2025,USA
SAMN52826096,ST17,Homo sapiens,2025,USA: Florida
SAMN52826597,ST395,Homo sapiens,2025,USA
SAMN52826598,ST45,Homo sapiens,2025,USA
SAMN52826599,ST17,Homo sapiens,2025,USA
SAMN52826600,ST111,Homo sapiens,2025,USA
SAMN52826608,ST469,Homo sapiens,2025,USA
SAMN52832548,ST258,Homo sapiens,2025,USA
SAMN52833710,ST79,Homo sapiens,2025,USA
SAMN52835350,ST709,Homo sapiens,2025,USA
SAMN52835351,ST709,Homo sapiens,2025,USA
SAMN52835352,ST13,Homo sapiens,2025,USA
SAMN52835847,ST147,Homo sapiens,2025,USA
SAMN52849587,ST37,Homo sapiens,2025,USA
SAMN52849592,ST307,Homo sapiens,2025,USA
SAMN52849598,ST45,Homo sapiens,2025,USA
SAMN52850670,ST307,Homo sapiens,2025,USA
SAMN52852960,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852961,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852962,ST968,Homo sapiens,2022,Italy: Bolzano
SAMN52852963,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852964,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852965,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852966,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852967,ST968,Homo sapiens,2022,Italy: Bolzano
SAMN52852968,ST307,Homo sapiens,2022,Italy: Bolzano
SAMN52852969,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852970,ST39,Homo sapiens,2022,Italy: Bolzano
SAMN52852971,ST29,Homo sapiens,2022,Italy: Bolzano
SAMN52852972,ST29,Homo sapiens,2022,Italy: Bolzano
SAMN52852973,ST405,Homo sapiens,2022,Italy: Bolzano
SAMN52852974,ST29,Homo sapiens,2022,Italy: Bolzano
SAMN52852975,ST29,Homo sapiens,2022,Italy: Bolzano
SAMN52852976,ST405,Homo sapiens,2022,Italy: Bolzano
SAMN52852977,ST307,Homo sapiens,2022,Italy: Bolzano
SAMN52852978,ST307,Homo sapiens,2022,Italy: Bolzano
SAMN52852979,ST405,Homo sapiens,2022,Italy: Bolzano
SAMN52852980,ST405,Homo sapiens,2022,Italy: Bolzano
SAMN52852981,ST307,Homo sapiens,2022,Italy: Bolzano
SAMN52856586,ST147,Homo sapiens,2025,USA
SAMN52856587,ST605,Homo sapiens,2025,USA
SAMN52856588,ST14,Homo sapiens,2025,USA
SAMN52856589,ST1662,Homo sapiens,2025,USA
SAMN52857375,ST709,Homo sapiens,2025,USA
SAMN52857383,ST13,Homo sapiens,2025,USA
SAMN52857384,ST13,Homo sapiens,2025,USA
SAMN52857387,ST45,Homo sapiens,2025,USA
SAMN52857827,ST307,Homo sapiens,2025,USA
SAMN52857924,ST251,Homo sapiens,2025,USA
SAMN52858292,ST13,Homo sapiens,2025,USA: Florida
SAMN52858293,ST219,Homo sapiens,2025,USA: Florida
SAMN52865059,ST258,Homo sapiens,2025,USA
SAMN52865767,ST258,Homo sapiens,2025,USA
SAMN52865768,ST45,Homo sapiens,2025,USA
SAMN52865769,ST307,Homo sapiens,2025,USA
SAMN52865770,ST219,Homo sapiens,2025,USA
SAMN52865771,ST323,Homo sapiens,2025,USA
SAMN52865774,ST37,Homo sapiens,2025,USA
SAMN52865787,ST7326,Homo sapiens,2025,"USA: Santa Clara County, CA"
SAMN52880108,ST628,Homo sapiens,2019,Netherlands
SAMN52880145,ST423,Homo sapiens,2020,Netherlands
SAMN52880167,ST231,Homo sapiens,2021,Netherlands
SAMN52880173,ST2096,Homo sapiens,2021,Netherlands
SAMN52880175,ST11,Homo sapiens,2021,Netherlands
SAMN52880178,ST307,Homo sapiens,2021,Netherlands
SAMN52880180,ST11,Homo sapiens,2021,Netherlands
SAMN52880184,ST219,Homo sapiens,2021,Netherlands
SAMN52880185,ST327,Homo sapiens,2021,Netherlands
SAMN52880186,ST101,Homo sapiens,2021,Netherlands
SAMN52880187,ST437,Homo sapiens,2021,Netherlands
SAMN52880192,ST11,Homo sapiens,2021,Netherlands
SAMN52880198,ST219,Homo sapiens,2021,Netherlands
SAMN52880200,ST2086,Homo sapiens,2021,Netherlands
SAMN52880201,ST716,Homo sapiens,2021,Netherlands
SAMN52880204,ST716,Homo sapiens,2021,Netherlands
SAMN52880205,ST307,Homo sapiens,2021,Netherlands
SAMN52880207,ST39,Homo sapiens,2021,Netherlands
SAMN52880209,ST307,Homo sapiens,2021,Netherlands
SAMN52880214,ST15,Homo sapiens,2021,Netherlands
SAMN52880216,ST15,Homo sapiens,2021,Netherlands
SAMN52880222,ST15,Homo sapiens,2021,Netherlands
SAMN52880224,ST4845,Homo sapiens,2021,Netherlands
SAMN52880226,ST45,Homo sapiens,2021,Netherlands
SAMN52880228,ST39,Homo sapiens,2021,Netherlands
SAMN52880231,ST258,Homo sapiens,2021,Netherlands
SAMN52880233,ST45,Homo sapiens,2021,Netherlands
SAMN52880235,ST15,Homo sapiens,2021,Netherlands
SAMN52880239,ST502,Homo sapiens,2021,Netherlands
SAMN52880241,ST398,Homo sapiens,2021,Netherlands
SAMN52880244,ST392,Homo sapiens,2021,Netherlands
SAMN52880245,ST16,Homo sapiens,2021,Netherlands
SAMN52880246,ST11,Homo sapiens,2021,Netherlands
SAMN52880249,ST307,Homo sapiens,2021,Netherlands
SAMN52880250,ST395,Homo sapiens,2021,Netherlands
SAMN52880255,ST1427,Homo sapiens,2021,Netherlands
SAMN52880256,ST323,Homo sapiens,2021,Netherlands
SAMN52880257,ST13,Homo sapiens,2021,Netherlands
SAMN52880260,ST6655,Homo sapiens,2021,Netherlands
SAMN52880265,ST307,Homo sapiens,2021,Netherlands
SAMN52880267,ST234,Homo sapiens,2021,Netherlands
SAMN52880269,ST11,Homo sapiens,2021,Netherlands
SAMN52880271,ST307,Homo sapiens,2021,Netherlands
SAMN52880272,ST323,Homo sapiens,2021,Netherlands
SAMN52880273,ST383,Homo sapiens,2021,Netherlands
SAMN52880274,ST231,Homo sapiens,2021,Netherlands
SAMN52880275,ST2096,Homo sapiens,2021,Netherlands
SAMN52880277,ST377,Homo sapiens,2021,Netherlands
SAMN52880279,ST54,Homo sapiens,2021,Netherlands
SAMN52880281,ST16,Homo sapiens,2021,Netherlands
SAMN52880286,ST2096,Homo sapiens,2021,Netherlands
SAMN52880289,ST134,Homo sapiens,2021,Netherlands
SAMN52880290,ST258,Homo sapiens,2021,Netherlands
SAMN52880291,ST15,Homo sapiens,2021,Netherlands
SAMN52880292,ST2096,Homo sapiens,2021,Netherlands
SAMN52880297,ST1880,Homo sapiens,2021,Netherlands
SAMN52880298,ST16,Homo sapiens,2021,Netherlands
SAMN52880299,ST395,Homo sapiens,2021,Netherlands
SAMN52880305,ST395,Homo sapiens,2021,Netherlands
SAMN52880308,ST16,Homo sapiens,2021,Netherlands
SAMN52880310,ST35,Homo sapiens,2021,Netherlands
SAMN52880311,ST307,Homo sapiens,2021,Netherlands
SAMN52880313,ST307,Homo sapiens,2021,Netherlands
SAMN52880316,ST11,Homo sapiens,2021,Netherlands
SAMN52880318,ST11,Homo sapiens,2021,Netherlands
SAMN52880325,ST39,Homo sapiens,2021,Netherlands
SAMN52880326,ST307,Homo sapiens,2021,Netherlands
SAMN52880329,ST1265,Homo sapiens,2022,Netherlands
SAMN52880330,ST307,Homo sapiens,2022,Netherlands
SAMN52880331,ST15,Homo sapiens,2022,Netherlands
SAMN52880334,ST35,Homo sapiens,2022,Netherlands
SAMN52880335,ST307,Homo sapiens,2022,Netherlands
SAMN52880344,ST11,Homo sapiens,2022,Netherlands
SAMN52880347,ST1640,Homo sapiens,2022,Netherlands
SAMN52880352,ST101,Homo sapiens,2022,Netherlands
SAMN52880355,ST683073,Homo sapiens,2022,Netherlands
SAMN52880356,ST17,Homo sapiens,2022,Netherlands
SAMN52880362,ST307,Homo sapiens,2022,Netherlands
SAMN52880363,ST320,Homo sapiens,2022,Netherlands
SAMN52880365,ST530,Homo sapiens,2022,Netherlands
SAMN52880373,ST5859,Homo sapiens,2022,Netherlands
SAMN52880375,ST45,Homo sapiens,2022,Netherlands
SAMN52880380,ST11,Homo sapiens,2022,Netherlands
SAMN52880381,ST13,Homo sapiens,2022,Netherlands
SAMN52880384,ST307,Homo sapiens,2022,Netherlands
SAMN52880390,ST395,Homo sapiens,2022,Netherlands
SAMN52880393,ST307,Homo sapiens,2022,Netherlands
SAMN52880394,ST321,Homo sapiens,2022,Netherlands
SAMN52880397,ST437,Homo sapiens,2022,Netherlands
SAMN52880400,ST16,Homo sapiens,2022,Netherlands
SAMN52880401,ST398,Homo sapiens,2022,Netherlands
SAMN52880403,ST16,Homo sapiens,2022,Netherlands
SAMN52880404,ST15,Homo sapiens,2022,Netherlands
SAMN52880408,ST383,Homo sapiens,2022,Netherlands
SAMN52880409,ST253,Homo sapiens,2022,Netherlands
SAMN52880412,ST17,Homo sapiens,2022,Netherlands
SAMN52880417,ST429,Homo sapiens,2022,Netherlands
SAMN52880423,ST307,Homo sapiens,2022,Netherlands
SAMN52880424,ST2086,Homo sapiens,2022,Netherlands
SAMN52880426,ST16,Homo sapiens,2022,Netherlands
SAMN52880429,ST6658,Homo sapiens,2022,Netherlands
SAMN52880431,ST101,Homo sapiens,2022,Netherlands
SAMN52880432,ST395,Homo sapiens,2022,Netherlands
SAMN52880435,ST889,Homo sapiens,2022,Netherlands
SAMN52880436,ST13,Homo sapiens,2022,Netherlands
SAMN52880443,ST307,Homo sapiens,2022,Netherlands
SAMN52880450,ST2096,Homo sapiens,2022,Netherlands
SAMN52880452,ST307,Homo sapiens,2022,Netherlands
SAMN52880454,ST152,Homo sapiens,2022,Netherlands
SAMN52880456,ST16,Homo sapiens,2022,Netherlands
SAMN52880459,ST307,Homo sapiens,2022,Netherlands
SAMN52880463,ST320,Homo sapiens,2022,Netherlands
SAMN52880466,ST11,Homo sapiens,2022,Netherlands
SAMN52880467,ST307,Homo sapiens,2022,Netherlands
SAMN52880471,ST258,Homo sapiens,2022,Netherlands
SAMN52880472,ST5859,Homo sapiens,2022,Netherlands
SAMN52880476,ST11,Homo sapiens,2022,Netherlands
SAMN52880478,ST441,Homo sapiens,2022,Netherlands
SAMN52880480,ST11,Homo sapiens,2022,Netherlands
SAMN52880483,ST307,Homo sapiens,2022,Netherlands
SAMN52880489,ST258,Homo sapiens,2022,Netherlands
SAMN52880491,ST307,Homo sapiens,2022,Netherlands
SAMN52880492,ST16,Homo sapiens,2022,Netherlands
SAMN52880494,ST395,Homo sapiens,2022,Netherlands
SAMN52880498,ST307,Homo sapiens,2022,Netherlands
SAMN52880502,ST441,Homo sapiens,2022,Netherlands
SAMN52880504,ST134,Homo sapiens,2022,Netherlands
SAMN52880507,ST5859,Homo sapiens,2022,Netherlands
SAMN52880510,ST307,Homo sapiens,2022,Netherlands
SAMN52880512,ST101,Homo sapiens,2022,Netherlands
SAMN52880513,ST5859,Homo sapiens,2022,Netherlands
SAMN52880515,ST3174,Homo sapiens,2022,Netherlands
SAMN52880516,ST2096,Homo sapiens,2022,Netherlands
SAMN52880519,ST437,Homo sapiens,2022,Netherlands
SAMN52880520,ST101,Homo sapiens,2022,Netherlands
SAMN52880522,ST39,Homo sapiens,2022,Netherlands
SAMN52880523,ST307,Homo sapiens,2022,Netherlands
SAMN52887199,ST13,Homo sapiens,2025,USA: Florida
SAMN52890055,ST34,Homo sapiens,2025,USA
SAMN52894620,ST16,Homo sapiens,2025,USA
SAMN52894621,ST309,Homo sapiens,2025,USA
SAMN52899168,ST101,Homo sapiens,2019,USA
SAMN52899170,ST147,Homo sapiens,2019,USA
SAMN52899182,ST983,Homo sapiens,2019,USA
SAMN52899183,ST983,Homo sapiens,2019,USA
SAMN52899188,ST258,Homo sapiens,2019,USA
SAMN52899191,ST551,Homo sapiens,2019,USA
SAMN52899195,ST258,Homo sapiens,2019,USA
SAMN52899196,ST258,Homo sapiens,2019,USA
SAMN52899197,ST20,Homo sapiens,2019,USA
SAMN52899201,ST258,Homo sapiens,2019,USA
SAMN52899202,ST45,Homo sapiens,2020,USA
SAMN52899204,ST462,Homo sapiens,2020,USA
SAMN52899205,ST225,Homo sapiens,2019,USA
SAMN52899207,ST1838,Homo sapiens,2019,USA
SAMN52899208,ST11,Homo sapiens,2019,USA
SAMN52899211,ST20,Homo sapiens,2019,USA
SAMN52899213,ST258,Homo sapiens,2019,USA
SAMN52899218,ST1604,Homo sapiens,2019,USA
SAMN52899219,ST1838,Homo sapiens,2019,USA
SAMN52899223,ST234,Homo sapiens,2019,USA
SAMN52899224,ST258,Homo sapiens,2019,USA
SAMN52899228,ST14,Homo sapiens,2019,USA
SAMN52899230,ST258,Homo sapiens,2019,USA
SAMN52899231,ST258,Homo sapiens,2019,USA
SAMN52899232,ST258,Homo sapiens,2019,USA
SAMN52899233,ST258,Homo sapiens,2019,USA
SAMN52899235,ST483,Homo sapiens,2019,USA
SAMN52899236,ST1015,Homo sapiens,2019,USA
SAMN52899237,ST307,Homo sapiens,2019,USA
SAMN52899238,ST258,Homo sapiens,2019,USA
SAMN52899239,ST16,Homo sapiens,2019,USA
SAMN52899240,ST11,Homo sapiens,2019,USA
SAMN52899246,ST1906,Homo sapiens,2020,USA
SAMN52899248,ST17,Homo sapiens,2020,USA
SAMN52899249,ST258,Homo sapiens,2020,USA
SAMN52899250,ST101,Homo sapiens,2020,USA
SAMN52899256,ST307,Homo sapiens,2020,USA
SAMN52899257,ST422,Homo sapiens,2020,USA
SAMN52899258,ST54,Homo sapiens,2020,USA
SAMN52899259,ST11,Homo sapiens,2020,USA
SAMN52899260,ST147,Homo sapiens,2020,USA
SAMN52899262,ST34,Homo sapiens,2020,USA
SAMN52899266,ST252,Homo sapiens,2020,USA
SAMN52899274,ST983,Homo sapiens,2020,USA
SAMN52899275,ST307,Homo sapiens,2020,USA
SAMN52899277,ST307,Homo sapiens,2020,USA
SAMN52899282,ST20,Homo sapiens,2020,USA
SAMN52899283,ST20,Homo sapiens,2020,USA
SAMN52899294,ST45,Homo sapiens,2020,USA
SAMN52899298,ST20,Homo sapiens,2020,USA
SAMN52899304,ST20,Homo sapiens,2020,USA
SAMN52899306,ST466,Homo sapiens,2020,USA
SAMN52899311,ST307,Homo sapiens,2020,USA
SAMN52899314,ST307,Homo sapiens,2020,USA
SAMN52899319,ST983,Homo sapiens,2020,USA
SAMN52899322,ST258,Homo sapiens,2020,USA
SAMN52899325,ST35,Homo sapiens,2020,USA
SAMN52899327,ST54,Homo sapiens,2020,USA
SAMN52899328,ST258,Homo sapiens,2020,USA
SAMN52899331,ST983,Homo sapiens,2020,USA
SAMN52899333,ST192,Homo sapiens,2020,USA
SAMN52899335,ST258,Homo sapiens,2020,USA
SAMN52899337,ST983,Homo sapiens,2020,USA
SAMN52899341,ST54,Homo sapiens,2020,USA
SAMN52899344,ST307,Homo sapiens,2020,USA
SAMN52899345,ST307,Homo sapiens,2020,USA
SAMN52899348,ST6260,Homo sapiens,2020,USA
SAMN52899350,ST258,Homo sapiens,2020,USA
SAMEA117984634,ST35,Homo sapiens,2023,Mali
SAMN47601860,ST348,Homo sapiens,2022,Chile: Santiago
SAMN47601870,ST11,Homo sapiens,2022,Chile: Santiago
SAMN47601871,ST11,Homo sapiens,2022,Chile: Santiago
SAMN47601882,ST348,Homo sapiens,2022,Chile: Santiago
SAMN47601891,ST14,Homo sapiens,2022,Chile: Santiago
SAMN47601910,ST14,Homo sapiens,2022,Chile: Santiago
SAMN47601929,ST25,Homo sapiens,2022,Chile: Santiago
SAMN47601937,ST307,Homo sapiens,2022,Chile: Santiago
SAMN47601945,ST13,Homo sapiens,2022,Chile: Santiago
SAMN47601949,ST14,Homo sapiens,2022,Chile: Santiago
SAMN47601956,ST11,Homo sapiens,2022,Chile: Molina
SAMN47601960,ST14,Homo sapiens,2022,Chile: Santiago
SAMN47601968,ST45,Homo sapiens,2022,Chile: Santiago
SAMN47602012,ST25,Homo sapiens,2022,Chile: Santiago
SAMN47602041,ST20,Homo sapiens,2023,Chile: Santiago
SAMN47602064,ST469,Homo sapiens,2023,Chile: Santiago
SAMN47602067,ST25,Homo sapiens,2023,Chile: Santiago
SAMN47602098,ST14,Homo sapiens,2023,Chile: Santiago
SAMN47602106,ST14,Homo sapiens,2023,Chile: Santiago
SAMN47602116,ST25,Homo sapiens,2023,Chile: Santiago
SAMN47602117,ST309,Homo sapiens,2023,Chile: Santiago
